Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area;Kg/hour;Tot. no./hour;Lengthcl.;No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;180;2;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;190;2;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;200;2;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;210;4;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;220;14;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;230;20;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;240;50;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;250;52;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;260;44;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;270;62;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;280;48;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;290;30;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;300;26;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;310;28;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;320;10;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;330;14;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;340;4;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;350;6;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;111,6;422;360;4;Total length TL;;;3
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;190;2;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;200;2;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;210;12;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;220;22;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;230;30;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;240;56;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;250;56;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;260;40;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;270;28;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;280;28;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;290;16;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;300;6;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;310;10;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;320;8;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;70,8;320;330;4;Total length TL;;;5
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;200;2;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;210;2;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;220;2;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;230;6;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;240;2;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;250;6;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;270;12;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;280;4;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;290;6;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;300;8;Total length TL;;;8
flounder;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;11,968;52;400;2;Total length TL;;;8
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;200;14;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;220;56,1;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;230;126,3;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;240;238,5;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;250;294,6;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;260;378,8;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;270;280,6;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;280;280,6;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;290;308,6;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;300;210,4;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;310;168,4;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;320;70,1;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;330;14;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;340;14;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.10;Locked;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541,34;1504,69;67;30;1,52;86;5,1;;0,4840;634,12;2483,2;350;28,1;Total length TL;;;9
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;180;2;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;190;6;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;200;26;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;210;20;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;220;18;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;230;26;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;240;28;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;250;24;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;260;20;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;270;20;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;280;20;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;290;16;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;300;6;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;310;4;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;330;6;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;340;2;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;350;2;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;360;4;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.12;Locked;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,9;1515,3;51,7;30;1,5;88,7;5,3;;0,4930;53,8;252;390;2;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;170;6;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;180;12;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;190;8;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;200;26;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;210;40;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;220;16;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;230;26;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;240;24;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;250;16;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;260;22;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;270;22;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;280;10;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;290;8;Total length TL;;;13
flounder;2015-02-27;2015;1;2;OXBH.2015.14;Locked;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548,42;1517,49;55;30;1,47;89;5;;0,4850;47,4;262;300;6;Total length TL;;;13
