Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area;Kg/hour;Tot. no./hour;Lengthcl.;No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;230;55;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;240;63,5;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;250;173,5;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;260;181,9;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;270;245,4;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;280;198,9;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;290;152,3;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;300;169,3;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;310;139,6;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;320;160,8;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;330;97,3;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;340;84,6;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;350;101,6;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;360;50,8;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;370;33,9;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;380;29,6;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;390;16,9;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;400;46,5;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;410;21,2;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;420;12,7;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;430;16,9;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;440;16,9;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;450;8,2;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;460;6,2;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;470;4;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;490;6;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;510;4;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;520;4;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.4;Locked;10049;4;V;11 E STENSHUVUD;0;0;9;;25;4059;40G4;5538,35;1437,37;59,9;30;1,48;83,1;5,9;;0,4560;612,648;2234,3;540;2;Total length TL;;;3
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;200;4;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;210;10;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;220;16;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;230;12;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;240;12;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;250;36;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;260;62;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;270;108;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;280;120;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;290;96;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;300;92;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;310;74;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;320;64;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;330;36;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;340;34;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;350;20;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;360;14;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;370;10;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;380;4;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;390;10;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;400;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;410;4;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;420;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;430;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;440;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;460;4;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;480;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;490;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;500;4;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;510;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.6;Locked;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540,23;1429,75;49;30;1,5;85,6;5,9;;0,4760;221,6;862;520;2;Total length TL;;;5
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;250;2;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;260;2;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;280;16;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;290;28;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;300;36;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;310;32;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;320;22;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;330;30;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;340;18;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;350;12;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;360;4;Total length TL;;;8
cod;2015-02-26;2015;1;2;OXBH.2015.7;Locked;10051;7;V;RACKAPUTT 38M;0;0;9;;25;4059;40G4;5542,45;1422,79;37,2;30;1,49;76,7;6,5;;0,4230;65,4;220;370;2;Total length TL;;;8
